source,dialect,word,kanji,gloss_ja,gloss_en,section
Wikipedia,上伊那地域の方言,さけをころしてのむ,,酒をちびりちびり飲んで酔った風をしない,,広域など
Wikipedia,上伊那地域の方言,ささらほーさら,,さんざんな状態、 徹底的にダメなさま。救いようのないさまの例えである「ササラ先穂」を語源とする説がある,,広域など
Wikipedia,上伊那地域の方言,さざむし,,トビケラ類の幼虫,,広域など
Wikipedia,上伊那地域の方言,さす,,(警察などに)密告する,,広域など
Wikipedia,上伊那地域の方言,さっきに、いつに,,とっくに,,広域など
Wikipedia,上伊那地域の方言,さっきゃく,,さしあたり、とりあえず,,広域など
Wikipedia,上伊那地域の方言,さびお,,絆創膏,,広域など
Wikipedia,上伊那地域の方言,さぶい,,寒い,,広域など
Wikipedia,上伊那地域の方言,さらける(2),,(1)かきちらす、(2)露出する。北部では「捨てる」の意味でも用いる,,広域など
Wikipedia,上伊那地域の方言,さわす,,(1)水に浸して柔らかにする、(2)渋を抜く,,広域など
Wikipedia,上伊那地域の方言,ざる,,|||||×||||||○||○||○||△,,南部系
Wikipedia,上伊那地域の方言,しきね,,敷布団,,広域など
Wikipedia,上伊那地域の方言,しくる,,しくじる,,広域など
Wikipedia,上伊那地域の方言,しける,,雨天になる,,広域など
Wikipedia,上伊那地域の方言,しこる,,じっとしている,,広域など
Wikipedia,上伊那地域の方言,しじつ,,手術,,広域など
Wikipedia,上伊那地域の方言,しにゃー、せにゃー,,しなければ。北部では「しねーけりゃー」とも,,広域など
Wikipedia,上伊那地域の方言,しみ,,寒気,,広域など
Wikipedia,上伊那地域の方言,しみる,,寒気が激しい,,広域など
Wikipedia,上伊那地域の方言,しもけ°る,,凍傷を起こす、霜焼けになる。例．手か° しもけ°た もんで かいくて こまる,,広域など
Wikipedia,上伊那地域の方言,しゃがむ,,|||||||||||||||○||○,,南部系
Wikipedia,上伊那地域の方言,しょいこ、しょいた,,ワラ製の背負い具。「しょいこ」は北部で「ワラ製の背負い袋」の意味も,,広域など
Wikipedia,上伊那地域の方言,しょずむ,,つかむ。例．どじょーを しょずむ,,広域など
Wikipedia,上伊那地域の方言,しょっぱい,,○(伊那市以北？),,語彙
Wikipedia,上伊那地域の方言,しょぼろったい,,気障りだ,,広域など
Wikipedia,上伊那地域の方言,しょーか°ねー,,物が腐ってもろいこと,,広域など
Wikipedia,上伊那地域の方言,しょーわる,,臆病。例．しょーわるで 1人じゃー どけーも 行けねー,,広域など
Wikipedia,上伊那地域の方言,しわい,,けちくさい,,広域など
Wikipedia,上伊那地域の方言,しん,,しない。北部では「しねえ」、南部では「せん」とも,,広域など
Wikipedia,上伊那地域の方言,しんぜる,,神仏に供える,,広域など
Wikipedia,上伊那地域の方言,しんとー,,物の中心,,広域など
Wikipedia,上伊那地域の方言,じゃける,,ふざける,,広域など
Wikipedia,上伊那地域の方言,じょぼじょぼ,,ずぶ濡れ,,広域など
Wikipedia,上伊那地域の方言,じょろじょろ,,艶めかしいさま。例．女か° じょろじょろ あいってた,,広域など
Wikipedia,上伊那地域の方言,すい,,酸っぱい,,広域など
Wikipedia,上伊那地域の方言,すかんたらしー,,いやらしい,,広域など
Wikipedia,上伊那地域の方言,すっぱい,,○(北部),,語彙
Wikipedia,上伊那地域の方言,すねくる,,駄々をこねる、すねる,,広域など
Wikipedia,上伊那地域の方言,すべくる,,つるりと滑る。例．道か° 凍ってる もんで よく すべくって あぶねー,,広域など
Wikipedia,上伊那地域の方言,すれる,,仲が悪くなる,,広域など
Wikipedia,上伊那地域の方言,ずいた,,性質(悪意)、性格、品性,,広域など
Wikipedia,上伊那地域の方言,ずるい,,遅い。例．仕事の ずるい 人だ,,広域など
Wikipedia,上伊那地域の方言,せこをかう、せこーかう,,入れ知恵する。北部では「けしかける」の意味でも用いる,,広域など
Wikipedia,上伊那地域の方言,せせじらみがくいついたよー,,特別執拗に交渉または請求される場合,,広域など
Wikipedia,上伊那地域の方言,せせる、せせくる,,集まってくっつく,,広域など
Wikipedia,上伊那地域の方言,せんねんよ,,棟上げ祝いに餅を投げること。北部では餅の名称も同様に呼ぶ場合がある,,広域など
Wikipedia,上伊那地域の方言,せーどない,,騒がしい、うるさい,,広域など
Wikipedia,上伊那地域の方言,そそくる,,つくろう,,広域など
Wikipedia,上伊那地域の方言,そのまんま,,そのまま,,広域など
Wikipedia,上伊那地域の方言,それ,,そ || そ ||,,二拍名詞
Wikipedia,上伊那地域の方言,そーいだ,,そういうわけだ。例．おめー そーいだでなー りょーけん してくりょよー,,広域など
Wikipedia,上伊那地域の方言,そーえ,,そうですね,,広域など
Wikipedia,上伊那地域の方言,ぞぜーる,,(1)甘える、(2)ふざける、(3)わがままを言う。南部では「どぜーる」とも,,広域など
Wikipedia,上伊那地域の方言,ぞもぞも、ぞむぞむ,,寒気を感じる,,広域など
Wikipedia,上伊那地域の方言,ぞろっぺー,,だらしがない、投げやり,,広域など
Wikipedia,上伊那地域の方言,たける、たきる,,獸類が発情して騒ぎ立てる,,広域など
Wikipedia,上伊那地域の方言,たたっからかす,,めちゃくちゃ叩く,,広域など
Wikipedia,上伊那地域の方言,たたった,,建った,,広域など
Wikipedia,上伊那地域の方言,ただれる,,|||||||||||○||○||○||○,,南部系
Wikipedia,上伊那地域の方言,たっこねー,,物言いが幼稚だ,,広域など
Wikipedia,上伊那地域の方言,たっぽれる,,(1)目的なくさまよう、(2)ボケる,,広域など
Wikipedia,上伊那地域の方言,たねる,,束にする,,広域など
Wikipedia,上伊那地域の方言,ためる,,狙う,,広域など
Wikipedia,上伊那地域の方言,たわけ、たーけ,,ばか者,,広域など
Wikipedia,上伊那地域の方言,たわけた、たーけた,,愚かな,,広域など
Wikipedia,上伊那地域の方言,たんだ,,ただ,,広域など
Wikipedia,上伊那地域の方言,たんと,,たくさん,,広域など
Wikipedia,上伊那地域の方言,たんま,,タイム,,広域など
Wikipedia,上伊那地域の方言,たーくらたー,,間抜け,,広域など
Wikipedia,上伊那地域の方言,だいじょー,,大丈夫,,広域など
Wikipedia,上伊那地域の方言,だだくさもねー,,必要以上に大量にあるさま。例．お菓子を だだくさもねー 買っちまった,,広域など
Wikipedia,上伊那地域の方言,だっちもねー、らっちもねー,,つまらない、くだらない。例．だっちもねー ことー ゆーと わらわれるぞ,,広域など
Wikipedia,上伊那地域の方言,だまかす(1),,なだめる,,広域など
Wikipedia,上伊那地域の方言,だまかす(2)、だまくらかす,,欺く,,広域など
Wikipedia,上伊那地域の方言,ちき°,,秤(はかり),,広域など
Wikipedia,上伊那地域の方言,ちびる,,大小便を少し漏らす,,広域など
Wikipedia,上伊那地域の方言,ちゃっと,,すぐに,,広域など
Wikipedia,上伊那地域の方言,ちゅーど,,当時,,広域など
Wikipedia,上伊那地域の方言,ちょろっこい,,要領が悪い,,広域など
Wikipedia,上伊那地域の方言,ちょーちんや(提灯屋),,一旦筆を染めた字に、も一度手を加える(えどる)こと,,広域など
Wikipedia,上伊那地域の方言,ちんじゅー,,縮れ毛,,広域など
Wikipedia,上伊那地域の方言,ちんぼ,,男性器,,広域など
Wikipedia,上伊那地域の方言,つく,,浸水する,,広域など
Wikipedia,上伊那地域の方言,つくなる,,力尽きてしゃがみこむ、立つに堪えないでうずくまる,,広域など
Wikipedia,上伊那地域の方言,つくねる,,(1)積む・重ねる、(2)整理しないで物品を積んでおく,,広域など
Wikipedia,上伊那地域の方言,つっからかす,,突きまくる,,広域など
Wikipedia,上伊那地域の方言,つぶ,,タニシ。南部では「つぼ」とも,,広域など
Wikipedia,上伊那地域の方言,つまい,,窮屈だ。衣類等が窮屈な場合に使われる。「つまる」の形容詞化によって「つまい」が生まれたという。「つもい」を用いる地域もあり,,広域など
Wikipedia,上伊那地域の方言,つめる,,しめる、とじる、はさむ。例．戸で 手を つめる,,広域など
Wikipedia,上伊那地域の方言,てか°えし,,こねどり,,広域など
Wikipedia,上伊那地域の方言,てしこ,,(1)手段、(2)しまつ、(3)力量,,広域など
Wikipedia,上伊那地域の方言,てしょ,,小皿,,広域など
Wikipedia,上伊那地域の方言,てっぺんずけ,,最初に,,広域など
Wikipedia,上伊那地域の方言,てんずけ,,最初から、いきなり,,広域など
Wikipedia,上伊那地域の方言,で,,かさ、量。例．この かつぶしわ でか° あるなえ,,広域など
Wikipedia,上伊那地域の方言,でんきんばしら,,電柱,,広域など
Wikipedia,上伊那地域の方言,でんでんまっこ,,ぐるぐると自分で回ること,,広域など
Wikipedia,上伊那地域の方言,でんぷに,,多量に、贅沢に,,広域など
Wikipedia,上伊那地域の方言,とか°める,,治療すべきところを化膿させ、悪化させる,,広域など
Wikipedia,上伊那地域の方言,とき°る,,尖る,,広域など
Wikipedia,上伊那地域の方言,とこ,,たたみ,,広域など
Wikipedia,上伊那地域の方言,とこば,,床屋。例．はやくとこばへ行ってこい,,広域など
Wikipedia,上伊那地域の方言,とっつく,,到達する,,広域など
Wikipedia,上伊那地域の方言,とと,,(1)鶏、(2)魚。例．白いマンマにととせーて食うとうまいなえ,,広域など
Wikipedia,上伊那地域の方言,とびっくら,,かけっこ,,広域など
Wikipedia,上伊那地域の方言,とぶ,,走る,,広域など
Wikipedia,上伊那地域の方言,とよ,,雨どい,,広域など
Wikipedia,上伊那地域の方言,とりあべる,,(1)いろいろと組み合わせる、(2)手持ちのものでなにかと間に合わせる,,広域など
Wikipedia,上伊那地域の方言,とろい,,弱い,,広域など
Wikipedia,上伊那地域の方言,とーし,,篩(ふるい),,広域など
Wikipedia,上伊那地域の方言,とーととと,,鶏を呼び寄せる声,,広域など
Wikipedia,上伊那地域の方言,とーり,,土間。南部では「にわ」とも言い、下伊那と接する地域では「にわ」の方が多い,,広域など
Wikipedia,上伊那地域の方言,どいれー、どえれー,,ひどい、非常な,,広域など
Wikipedia,上伊那地域の方言,どどめき、どんどぶき,,小さい滝,,広域など
Wikipedia,上伊那地域の方言,どべ,,最下位,,広域など
Wikipedia,上伊那地域の方言,どやす,,(1)腕ずくで強打する、(2)大声で叱りとばす,,広域など
Wikipedia,上伊那地域の方言,どろぼーぐさ,,ヌスビトハギ。北端部では「ばか」とも,,広域など
Wikipedia,上伊那地域の方言,どんど、どんどん、どんどっこ,,水の落ち口、堰、滝壺,,広域など
Wikipedia,上伊那地域の方言,どんどやき,,道祖神の火祭り,,広域など
Wikipedia,上伊那地域の方言,どーいで,,どうして,,広域など
Wikipedia,上伊那地域の方言,なかっせ,,長男と末子との中間の子供,,広域など
Wikipedia,上伊那地域の方言,なききる,,泣きに泣いて声も立たなくなる,,広域など
Wikipedia,上伊那地域の方言,なすび,,!茄子,,語彙
Wikipedia,上伊那地域の方言,なぜる、なぜくる,,撫でる,,広域など
Wikipedia,上伊那地域の方言,なぬか,,!七日,,語彙
Wikipedia,上伊那地域の方言,なめくる,,舐める,,広域など
Wikipedia,上伊那地域の方言,ならかす,,ならす,,広域など
Wikipedia,上伊那地域の方言,なるい,,(1)勾配が弱い、(2)寒さが穏やかだ、(3)感覚的に温和である,,広域など
Wikipedia,上伊那地域の方言,にくたらかす,,グツグツと長く煮る、形の崩れるほど煮る,,広域など
Wikipedia,上伊那地域の方言,にすい,,未熟である,,広域など
Wikipedia,上伊那地域の方言,にどいも,,馬鈴薯,,広域など
Wikipedia,上伊那地域の方言,にねんまいり,,大晦日から深夜0時の年明けにかけて神社にお参りに行くこと,,広域など
Wikipedia,上伊那地域の方言,にばんせ,,次男,,広域など
Wikipedia,上伊那地域の方言,にる,,炊く,,広域など
Wikipedia,上伊那地域の方言,ぬか,,!糠,,語彙
Wikipedia,上伊那地域の方言,ぬくとい,,暖かい,,広域など
Wikipedia,上伊那地域の方言,ねこのしっぽ,,未子,,広域など
Wikipedia,上伊那地域の方言,ねっから,,ろくに、まるで,,広域など
Wikipedia,上伊那地域の方言,のせ,,傾斜,,広域など
Wikipedia,上伊那地域の方言,のり,,傾斜面,,広域など
Wikipedia,上伊那地域の方言,はう,,除草する,,広域など
Wikipedia,上伊那地域の方言,はき出す,,はきだす || はきだす ||,,複合動詞
Wikipedia,上伊那地域の方言,はずむ,,大小便を催し堪え切れなくなる,,広域など
Wikipedia,上伊那地域の方言,はっちらがる,,先を争う,,広域など
Wikipedia,上伊那地域の方言,はっちる,,(1)はねあがる、(2)張り切る,,広域など
Wikipedia,上伊那地域の方言,はつる,,剃り落とす,,広域など
Wikipedia,上伊那地域の方言,はならかす,,離す,,広域など
Wikipedia,上伊那地域の方言,はなる、はなーる,,始まる,,広域など
Wikipedia,上伊那地域の方言,はねーる,,始める,,広域など
Wikipedia,上伊那地域の方言,はやいとこ,,早く,,広域など
Wikipedia,上伊那地域の方言,はんじくなる,,屈み腰になる。しゃがむ。南部では「ほんじょくなる」とも,,広域など
Wikipedia,上伊那地域の方言,はーるか,,久しく、ながらく,,広域など
Wikipedia,上伊那地域の方言,はーるかぶり,,久しぶり,,広域など
Wikipedia,上伊那地域の方言,ばっか,,ばかり。例．俺ばっか怒られる,,広域など
Wikipedia,上伊那地域の方言,ばばい,,汚い。例．てーてか° ばばいで あらっといで,,広域など
Wikipedia,上伊那地域の方言,ばら,,野茨,,広域など
Wikipedia,上伊那地域の方言,ばらんけん,,いい加減,,広域など
Wikipedia,上伊那地域の方言,ひずこく、ひずーこく,,苦労する。上伊那全域で使われているが、隣郡には拾われておらず上伊那独自の方言であるという。福沢武一は、岐阜県や愛知県の方言で元気・勢力を意味する「ひず」との繋がりを指摘している,,広域など
Wikipedia,上伊那地域の方言,ひだす,,穀物を箕に入れ、ちりくずを出す,,広域など
Wikipedia,上伊那地域の方言,ひとじゃく,,一人前,,広域など
Wikipedia,上伊那地域の方言,ひとなる、しとなる,,成長する。例．この 犬わ めた 食べる せーか どんどん ひとなるよ。「人」と「成る」が語源であるという,,広域など
Wikipedia,上伊那地域の方言,ひどろっこい,,眩しい,,広域など
Wikipedia,上伊那地域の方言,ひび,,蚕のサナギ,,広域など
Wikipedia,上伊那地域の方言,ひまぜー,,むだ手間,,広域など
Wikipedia,上伊那地域の方言,ひやかす,,浸す,,広域など
Wikipedia,上伊那地域の方言,ひやめしこぞー,,次男以下の子供,,広域など
Wikipedia,上伊那地域の方言,ひる,,用をたす、大小便を排泄するの意。北部では「まる」とも,,広域など
Wikipedia,上伊那地域の方言,びしょってー,,汚らしい。例．いかにも びしょってー しこーを して 来た もんだ,,広域など
Wikipedia,上伊那地域の方言,ぴすけっと,,ビスケット,,広域など
Wikipedia,上伊那地域の方言,ふっせ,,種子を蒔かずに生えた野菜,,広域など
Wikipedia,上伊那地域の方言,ふんと,,本当、確実,,広域など
Wikipedia,上伊那地域の方言,へつる,,こっそり抜き取る,,広域など
Wikipedia,上伊那地域の方言,へぼい,,程度が低い,,広域など
Wikipedia,上伊那地域の方言,へりこじえる,,過度の空腹で変調子になる、腹が減りすぎてかえって食欲を失ってしまう・もう何もする気力もなくなっている,,広域など
Wikipedia,上伊那地域の方言,へー,,(1)もう。南部では「はい」とも。(2)蠅,,広域など
Wikipedia,上伊那地域の方言,べにさしゆび等,,!薬指,,語彙
Wikipedia,上伊那地域の方言,ほきだす,,吐き出す,,広域など
Wikipedia,上伊那地域の方言,ほっそく,,山奥,,広域など
Wikipedia,上伊那地域の方言,ほとーる,,熱を持つ,,広域など
Wikipedia,上伊那地域の方言,ほんなら,,それなら。例．ほんなら俺はやめとくよ,,広域など
Wikipedia,上伊那地域の方言,ほんに,,本当に,,広域など
Wikipedia,上伊那地域の方言,ほーる(2)、ほかす(2),,投げる。「ほーる」は「はふる(葬る)」が語源である。「ほかす」は「放下(投げ捨てること)す」のつづまったもの,,広域など
Wikipedia,上伊那地域の方言,ぼける,,保存してある果実が柔らかくしまりがなくなる。例．このリンゴはぼけとっておいしくない,,広域など
Wikipedia,上伊那地域の方言,ぼぼ,,(1)ひとみ、(2)ネギの花、(3)人形、赤ん坊,,広域など
Wikipedia,上伊那地域の方言,ぼや、ぼさ,,柴、枯れた小枝。南部では「もや」とも,,広域など
Wikipedia,上伊那地域の方言,ぽこぺん,,かくれんぼの一種,,広域など
Wikipedia,上伊那地域の方言,まえで、まいで、めーで,,前方。例．めーでの 人の かけ°で めーなんだ,,広域など
Wikipedia,上伊那地域の方言,ましょくにあわん,,働き損だ,,広域など
Wikipedia,上伊那地域の方言,まぜくる,,混ぜ合わす,,広域など
Wikipedia,上伊那地域の方言,まっと,,もっと,,広域など
Wikipedia,上伊那地域の方言,まつめる,,(1)かわいがる・子どもをなつける、(2)集める・まとめる,,広域など
Wikipedia,上伊那地域の方言,ままやく,,吃る,,広域など
Wikipedia,上伊那地域の方言,まめ,,(1)大豆、(2)健康・丈夫。例．あねさんは ふんとにまめで たまげたよ,,広域など
Wikipedia,上伊那地域の方言,まるかる,,丸まる,,広域など
Wikipedia,上伊那地域の方言,まんが,,(1)稲こき機、(2)代かき用の馬鍬。南部では「万能鍬」の意味も,,広域など
Wikipedia,上伊那地域の方言,まんま,,…まま。例．いじらなんで その まんま 置いた,,広域など
Wikipedia,上伊那地域の方言,まーず,,(1)とにかく、(2)先ず。例．まーず驚いた,,広域など
Wikipedia,上伊那地域の方言,みえる,,いらっしゃる,,広域など
Wikipedia,上伊那地域の方言,みして,,見せて,,広域など
Wikipedia,上伊那地域の方言,みしょ,,見せろ,,広域など
Wikipedia,上伊那地域の方言,みじく,,(1)意気地がない、(2)未熟,,広域など
Wikipedia,上伊那地域の方言,みやく,,磨く,,広域など
Wikipedia,上伊那地域の方言,みんなして,,皆で,,広域など
Wikipedia,上伊那地域の方言,みー,,見ろ,,広域など
Wikipedia,上伊那地域の方言,むく,,(1)まるで…ない、(2)雛をかえす,,広域など
Wikipedia,上伊那地域の方言,むしっぽい,,(1)蒸し暑い、(2)気むずかしい、(3)吐き気がする、(4)虫がいるのか子供がむずかりがちである,,広域など
Wikipedia,上伊那地域の方言,むせっぽい、むせったい,,むせそうである,,広域など
Wikipedia,上伊那地域の方言,むらう,,貰う,,広域など
Wikipedia,上伊那地域の方言,めこじき,,ものもらい,,広域など
Wikipedia,上伊那地域の方言,めそめそどき,,たそがれ,,広域など
Wikipedia,上伊那地域の方言,めた、めためた,,やたらに、ひっきりなしに。例．今日わ めた 人か° 来て 忙しかった,,広域など
Wikipedia,上伊那地域の方言,めめぞ,,みみず,,広域など
Wikipedia,上伊那地域の方言,もちーいく,,取りに行く,,広域など
Wikipedia,上伊那地域の方言,もみついて,,すずなりに,,広域など
Wikipedia,上伊那地域の方言,ももっか,,化け物,,広域など
Wikipedia,上伊那地域の方言,もんも,,お化け,,広域など
Wikipedia,上伊那地域の方言,もーる,,漏れる,,広域など
Wikipedia,上伊那地域の方言,やいと,,○(南部),,語彙
Wikipedia,上伊那地域の方言,やいやい,,おいおい、おやおや。例．やいやい大変なことになった,,広域など
Wikipedia,上伊那地域の方言,やえる,,重複する。「八重」を動詞化したもの,,広域など
Wikipedia,上伊那地域の方言,やくざ,,何も仕事のできない人、またしない人,,広域など
Wikipedia,上伊那地域の方言,やしむ,,叱る。例．しょーか° つくよーに うんと やしまれるか° いーわ,,広域など
Wikipedia,上伊那地域の方言,やたかましー、やたかしー,,騒々しい,,広域など
Wikipedia,上伊那地域の方言,やっこい,,柔らかい。北部では「やこい」、南部では「やーこい」とも,,広域など
Wikipedia,上伊那地域の方言,やっぱ、やっぱし,,やっぱり,,広域など
Wikipedia,上伊那地域の方言,やのあさって,,○(辰野町小野のみ),,語彙
Wikipedia,上伊那地域の方言,やんか,,(1)ふざけること。例．あいつも やんか こぞーだで よわる。(2)こごと,,広域など
Wikipedia,上伊那地域の方言,ゆいつける,,結びつける、縛りつける,,広域など
Wikipedia,上伊那地域の方言,ゆー,,言う。ゆわ-（未然形）、ゆい-（第1連用形）、ゆっ-（第2連用形）、ゆうぇー（目的形）、ゆやー・ゆうゃー・ゆうぃゃー（仮定形）、ゆうぇ（命令形）,,広域など
Wikipedia,上伊那地域の方言,よ,,戸主権。例．むすこに よをゆずる,,広域など
Wikipedia,上伊那地域の方言,よけー,,余分。例．よけーにとっておいた,,広域など
Wikipedia,上伊那地域の方言,よじめる,,縮める、開いたものを狭くする,,広域など
Wikipedia,上伊那地域の方言,よせる,,(洗濯物を)取り込む,,広域など
Wikipedia,上伊那地域の方言,よたっこ,,乱暴者,,広域など
Wikipedia,上伊那地域の方言,よど,,よだれ,,広域など
Wikipedia,上伊那地域の方言,よばる,,呼ぶ、招待する,,広域など
Wikipedia,上伊那地域の方言,よべーぼし,,流れ星。「夜這い星」の転訛,,広域など
Wikipedia,上伊那地域の方言,よりあう,,協力する,,広域など
Wikipedia,上伊那地域の方言,よーせー,,弱い,,広域など
Wikipedia,上伊那地域の方言,らくになる,,死ぬ,,広域など
Wikipedia,上伊那地域の方言,わかされ,,道の分岐点,,広域など
Wikipedia,上伊那地域の方言,わきが,,|||||||||||||||○||○,,南部系
Wikipedia,上伊那地域の方言,わきゃーねー,,容易だ。例．そんな こと く°れー わきゃーねーぜ,,広域など
Wikipedia,上伊那地域の方言,わく°む、わこ°む,,歪む、曲がる,,広域など
Wikipedia,上伊那地域の方言,オ…テ オクンナンショ,,南部で用いられる。相手に命令する場合の最高位の敬語表現,,敬意を込めて勧める表現
Wikipedia,上伊那地域の方言,オ…ナ,,中・南部では親愛度が高めであるが、東部では敬意の度合いが比較的高めである。概ね上伊那地域全域で使われるが北端部では「オ…ネ」になるという報告もある。例．サーサ オヨリナ(さあさあ お寄りください),,敬意を込めて勧める表現
Wikipedia,上伊那地域の方言,オ…ナサンシ,,北部で用いられる,,敬意を込めて勧める表現
Wikipedia,上伊那地域の方言,オ…ナシテ,,主に北部方面で用いられる。例．オクンナシテ(くださいな),,敬意を込めて勧める表現
Wikipedia,上伊那地域の方言,オ…ナンショ,,軽い尊敬と親愛感をもって使われる。南部では「オ…ナイショ」となる場合もある。例．オヤスミナンショ(お休みなさい),,敬意を込めて勧める表現
Wikipedia,上伊那地域の方言,オ…ネ,,北端部で用いられる,,敬意を込めて勧める表現
Wikipedia,上伊那地域の方言,オ…ル,,お…になる。宮田村以南で用いられる。例．オ見ル(否定形=オ見ン、過去形=オ見タ)、オ帰リル(否定形=オ帰リン、過去形=オ帰リタ),,尊敬表現
Wikipedia,上伊那地域の方言,オンブバッタ,,|○||○||○||○||○||○||○||||,,北部系
Wikipedia,上伊那地域の方言,シ-ネーシ-ン,,シ-タ||シル||シン-ナ||シーシレー||シリャー||シロ,,動詞
Wikipedia,上伊那地域の方言,セ-ン,,シ-タセ-タ||セル||セン-ナ||セー||セリャー||セロセヨショー,,動詞
Wikipedia,上伊那地域の方言,ネジ,,ねじ || ねじ || 伊那市など（ほか未調査）、尾高か平板かは不明,,二拍名詞
Wikipedia,上伊那地域の方言,上,,かみ || か || 若年層,,二拍名詞
Wikipedia,上伊那地域の方言,世,,(が) || よ(が) ||,,一拍名詞
Wikipedia,上伊那地域の方言,中川村葛島（1975年収録）,,B(孫)：おばーちゃん、あしたー たなばたさまだに,,祖母と孫の会話
Wikipedia,上伊那地域の方言,乳,,ち || ちち || 伊那市など（ほか未調査）,,二拍名詞
Wikipedia,上伊那地域の方言,亀,,かめ || か ||,,二拍名詞
Wikipedia,上伊那地域の方言,人妻,,|||||||||○||||○||○||○,,南部系
Wikipedia,上伊那地域の方言,仕事の終わり,,|||○||||||||||○||○||○,,南部系
Wikipedia,上伊那地域の方言,伊那市富県（1975年収録）,,B(孫)：おばーちゃん、あしたー たなばただよ,,祖母と孫の会話
Wikipedia,上伊那地域の方言,伊那市長谷溝口（1975年収録）,,B(孫)：おばーちゃん、あしたー たなばっさまだぞえ,,祖母と孫の会話
Wikipedia,上伊那地域の方言,倉,,く || くら || 東部の若年層,,二拍名詞
Wikipedia,上伊那地域の方言,八重,,やえ || やえ || 伊那市など（ほか未調査）、尾高か平板かは不明,,二拍名詞
Wikipedia,上伊那地域の方言,共通語訳,,A：○○、ちょっと、飲みに行かない？,,友人Aが友人Bを飲みに行こうと誘う場面
Wikipedia,上伊那地域の方言,北,,き || き || 中・南部,,二拍名詞
Wikipedia,上伊那地域の方言,卯,,う(が) || (が) || 伊那市など（ほか未調査）,,一拍名詞
Wikipedia,上伊那地域の方言,反語（決して…ない）,,「…ズカ」「…ズケ」が用いられている。例．ソンナ コトカ° アラズケ(そんなことがあろうか、いやあるはずがない),,打ち消しの表現
Wikipedia,上伊那地域の方言,咎,,とが || とが || 伊那市など（ほか未調査）、尾高か平板かは不明,,二拍名詞
Wikipedia,上伊那地域の方言,唾,,つば || つば || 伊那市など（ほか未調査）、尾高か平板かは不明,,二拍名詞
Wikipedia,上伊那地域の方言,嘘,,うそ || う || 中・南部,,二拍名詞
Wikipedia,上伊那地域の方言,四季,,し || しき ||,,二拍名詞
Wikipedia,上伊那地域の方言,垣,,か || かき || 伊那市など（ほか未調査）,,二拍名詞
Wikipedia,上伊那地域の方言,声,,こえ || こ ||,,二拍名詞
Wikipedia,上伊那地域の方言,夏の赤切れ,,|||||△||○||○||○||○||○||○,,南部系
Wikipedia,上伊那地域の方言,失くす,,なくす || なくす ||,,三拍動詞
Wikipedia,上伊那地域の方言,女の腰巻き,,|||||||||○||||||○||○,,南部系
Wikipedia,上伊那地域の方言,姉,,あ || あね || 伊那市など（ほか未調査）,,二拍名詞
Wikipedia,上伊那地域の方言,守る,,まもる || まもる ||,,三拍動詞
Wikipedia,上伊那地域の方言,寺,,て || て || 中部に多く、若年層で増加,,二拍名詞
Wikipedia,上伊那地域の方言,屑物売り,,|||||||||||||||○||○,,南部系
Wikipedia,上伊那地域の方言,岸,,き || き || 北部,,二拍名詞
Wikipedia,上伊那地域の方言,席,,せき || せ ||,,二拍名詞
Wikipedia,上伊那地域の方言,底,,そ || そこ || 東・北部の若年層,,二拍名詞
Wikipedia,上伊那地域の方言,弱い,,|||○||||||○||○||○||○||○,,南部系
Wikipedia,上伊那地域の方言,待ち合わせる、飢える,,|||○||||||||||○||||,,南部系
Wikipedia,上伊那地域の方言,思い巡らす,,おもいめぐらす || おもいめぐらす ||,,複合動詞
Wikipedia,上伊那地域の方言,手のひら,,|||||||||||||||○||○,,南部系
Wikipedia,上伊那地域の方言,手放しで、紐を使わずのおんぶ,,|||||||||||||○||||○,,南部系
Wikipedia,上伊那地域の方言,持ち上げて運ぶ,,|||||||||||||○||||○,,南部系
Wikipedia,上伊那地域の方言,日,,(に) || ひ(に) || 「日に三度」などという場合の「日」のみ,,一拍名詞
Wikipedia,上伊那地域の方言,未亡人の所へ来た夫,,|||||||||||||○||||,,南部系
Wikipedia,上伊那地域の方言,杭,,くい || く ||,,二拍名詞
Wikipedia,上伊那地域の方言,桑,,くわ || く||箕輪町など（ほか未調査）,,二拍名詞
Wikipedia,上伊那地域の方言,梅雨,,つ || つゆ || 伊那市など（ほか未調査）,,二拍名詞
Wikipedia,上伊那地域の方言,榧,,かや || か ||,,二拍名詞
Wikipedia,上伊那地域の方言,比,,(が) || ひ(が) ||,,一拍名詞
Wikipedia,上伊那地域の方言,気取る,,きどる || きどる ||,,三拍動詞
Wikipedia,上伊那地域の方言,泉,,|||||||||||||||○||○,,南部系
Wikipedia,上伊那地域の方言,混み合う様子,,|||||||||||||||||○,,南部系
Wikipedia,上伊那地域の方言,炉ばたの主婦の座席,,|||||||||○||||○||○||○,,南部系
Wikipedia,上伊那地域の方言,牡鹿,,|||||||||||||||○||○,,南部系
Wikipedia,上伊那地域の方言,田植え始め,,|||||||||||||○||○||○,,南部系
Wikipedia,上伊那地域の方言,畑,,|||||||||○||||||○||○,,南部系
Wikipedia,上伊那地域の方言,畑美義による方言区画,,地形、政治的区画、同一語の比較的多く用いられている地域などを勘案しての区画であるという,,さらに細分する場合
Wikipedia,上伊那地域の方言,瘡,,か || かさ || 若年層及び一部の老年層,,二拍名詞
